,symbol,description,type,exchange,currency_code,currency-logoid,base-currency-logoid,provider_id,source2,source_id,typespecs,prefix,logoid,params,contracts
8028,POPCATUSDC.P,POPCATPERP Perpetual Contract,swap,Bybit,USDC,crypto/XTVCUSDC,crypto/XTVCPOPCAT2,bybit,"{'id': 'BYBIT', 'name': 'Bybit', 'description': 'Bybit'}",BYBIT,"['crypto', 'perpetual']",BYBIT,,,
8029,RADBTC,RAD / Bitcoin,spot,Binance,BTC,crypto/XTVCBTC,crypto/XTVCRAD,binance,"{'id': 'BINANCE', 'name': 'Binance', 'description': 'Binance'}",BINANCE,['crypto'],BINANCE,,,
8030,RSRUSDT,Reserve Rights Token/Tether,spot,OKX,USDT,crypto/XTVCUSDT,crypto/XTVCRSR,okx,"{'id': 'OKX', 'name': 'OKX', 'description': 'OKX'}",OKX,"['crypto', 'defi']",,,,
8031,SHIBUSDSHORTS,SHIBUSD Shorts,index,Bitfinex,USD,country/US,crypto/XTVCSHIB,bitfinex,"{'id': 'BITFINEX', 'name': 'Bitfinex', 'description': 'Bitfinex'}",BITFINEX,['crypto'],BITFINEX,,,
8032,SPECTHB,Spectral,spot,Bitkub,THB,country/TH,crypto/XTVCSPEC,bitkub,"{'id': 'BITKUB', 'name': 'Bitkub', 'description': 'Bitkub'}",BITKUB,['crypto'],BITKUB,,,
8033,TOMIUSDT,TOMINET / TETHER,spot,CoinEx,USDT,crypto/XTVCUSDT,crypto/XTVCTOMI,coinex,"{'id': 'COINEX', 'name': 'coinEx', 'description': 'coinEx'}",COINEX,['crypto'],COINEX,,,
8034,USDCUSDT,USD Coin / Tether USD,spot,Kraken,USDT,crypto/XTVCUSDT,crypto/XTVCUSDC,kraken,"{'id': 'KRAKEN', 'name': 'Kraken', 'description': 'Kraken'}",KRAKEN,['crypto'],KRAKEN,,,
8035,VETUSDT,Vechain/Tether,spot,Gate.io,USDT,crypto/XTVCUSDT,crypto/XTVCVET,gateio,"{'id': 'GATEIO', 'name': 'Gate.io', 'description': 'Gate.io'}",GATEIO,['crypto'],GATEIO,,,
8036,ZKSYNCUSDT.P,ZK / Tether PERPETUAL FUTURES,swap,MEXC,USDT,crypto/XTVCUSDT,crypto/XTVCZKSY,mexc,"{'id': 'MEXC', 'name': 'MEXC', 'description': 'MEXC'}",MEXC,"['crypto', 'perpetual']",,,,
8037,00_ALTRANK,00 Token proprietary LunarCrush score based on an asset performance relative to all other assets supported,fundamental,LUNARCRUSH,,,,lunarcrush,"{'id': 'LUNARCRUSH', 'name': 'LunarCrush', 'description': 'LunarCrush'}",LUNARCRUSH,['crypto'],,,,
8038,AAVEEUR,Aave / Euro,spot,Bitstamp,EUR,country/EU,crypto/XTVCAAVE,bitstamp,"{'id': 'BITSTAMP', 'name': 'Bitstamp', 'description': 'Bitstamp'}",BITSTAMP,"['crypto', 'defi']",BITSTAMP,,,
8039,AGIXUSDT_PREMIUM,AGIXUSDT Premium Index,index,Binance,USDT,crypto/XTVCUSDT,crypto/XTVCAGIX,binance,"{'id': 'BINANCE', 'name': 'Binance', 'description': 'Binance'}",BINANCE,['crypto'],BINANCE,crypto/XTVCUSDT,,
8040,ATHUSDT.PS,ATH/USDT,swap,BingX,USDT,crypto/XTVCUSDT,crypto/XTVCATHAE,bingx,"{'id': 'BINGX', 'name': 'BingX', 'description': 'BingX'}",BINGX,"['crypto', 'perpetual']",BINGX,,,
8041,BEAMUSDT,Beam/Tether,spot,Gate.io,USDT,crypto/XTVCUSDT,crypto/XTVCBEAM,gateio,"{'id': 'GATEIO', 'name': 'Gate.io', 'description': 'Gate.io'}",GATEIO,"['crypto', 'defi']",GATEIO,,,
8042,BONKUSDC,BONK / USD Coin,spot,Binance,USDC,crypto/XTVCUSDC,crypto/XTVCBONK,binance,"{'id': 'BINANCE', 'name': 'Binance', 'description': 'Binance'}",BINANCE,['crypto'],BINANCE,,,
8043,CTSIUSD,Cartesi,spot,CRYPTO,USD,country/US,crypto/XTVCCTSI,tvc,"{'id': 'CRYPTO', 'name': 'Crypto assets', 'description': 'Crypto assets'}",CRYPTO,"['crypto', 'cryptoasset', 'synthetic']",,,,
8044,ETHWUSDT,EthereumPoW/Tether,spot,Gate.io,USDT,crypto/XTVCUSDT,crypto/XTVCETHW,gateio,"{'id': 'GATEIO', 'name': 'Gate.io', 'description': 'Gate.io'}",GATEIO,['crypto'],GATEIO,,,
8045,FBUSDT,Fractal Bitcoin / USDT,spot,MEXC,USDT,,,mexc,"{'id': 'MEXC', 'name': 'MEXC', 'description': 'MEXC'}",MEXC,['crypto'],,,,
8046,FILUSDC,FIL / USD Coin,spot,Binance,USDC,crypto/XTVCUSDC,crypto/XTVCFIL,binance,"{'id': 'BINANCE', 'name': 'Binance', 'description': 'Binance'}",BINANCE,['crypto'],BINANCE,,,
8047,FOFARUSDT,FOFAR (FOFAR.MEME) / TETHER,spot,CoinEx,USDT,,,coinex,"{'id': 'COINEX', 'name': 'coinEx', 'description': 'coinEx'}",COINEX,['crypto'],COINEX,,,
8048,FTNUSD,Fasttoken,spot,CRYPTO,USD,country/US,crypto/XTVCFTN,tvc,"{'id': 'CRYPTO', 'name': 'Crypto assets', 'description': 'Crypto assets'}",CRYPTO,"['crypto', 'cryptoasset', 'synthetic']",,,,
8049,GFTUSD,Gifto,spot,CRYPTO,USD,country/US,crypto/XTVCGFT,tvc,"{'id': 'CRYPTO', 'name': 'Crypto assets', 'description': 'Crypto assets'}",CRYPTO,"['crypto', 'cryptoasset', 'synthetic']",,,,
8050,GODSUSDT.P,GODS UNCHAINED/USD TETHER PERPETUAL SWAP CONTRACT,swap,BloFin,USDT,crypto/XTVCUSDT,crypto/XTVCGODS,blofin,"{'id': 'BLOFIN', 'name': 'BloFin', 'description': 'BloFin'}",BLOFIN,"['crypto', 'perpetual']",BLOFIN,,,
8051,IVFUNUSDT,Invest Zone / Tether USD,spot,Poloniex,USDT,,,poloniex,"{'id': 'POLONIEX', 'name': 'Poloniex', 'description': 'Poloniex'}",POLONIEX,['crypto'],POLONIEX,,,
8052,MXMUSDT,MXMUSDT SPOT,spot,Bybit,USDT,,,bybit,"{'id': 'BYBIT', 'name': 'Bybit', 'description': 'Bybit'}",BYBIT,['crypto'],BYBIT,,,
8053,NOSSOL_3FCMZF.USD,Nosana / Wrapped SOL on Solana (3fCMZfWg48aUNYtdPm9KG4kmwseenr446fLAnafd2Uvj) in USD,spot,Orca Solana,USD,country/US,crypto/XTVCNOS,orca,"{'id': 'ORCA', 'name': 'Orca on Solana', 'description': 'Orca on Solana'}",ORCA,['crypto'],ORCA,,,
8054,PEPE.D,"Market Cap PEPE Dominance, %",index,CRYPTOCAP,,,,tvc,"{'id': 'CRYPTOCAP', 'name': 'Crypto Market Capitalization', 'description': 'Crypto Market Capitalization'}",CRYPTOCAP,"['crypto', 'synthetic']",,crypto/XTVCPEPE,,
8055,POLYDOGEUSDT,PolyDoge / USDT,spot,MEXC,USDT,crypto/XTVCUSDT,crypto/XTVCPOLYDOGE,mexc,"{'id': 'MEXC', 'name': 'MEXC', 'description': 'MEXC'}",MEXC,['crypto'],,,,
8056,POPCATUSDC.P,POPCATPERP Perpetual Contract,swap,Bybit,USDC,crypto/XTVCUSDC,crypto/XTVCPOPCAT2,bybit,"{'id': 'BYBIT', 'name': 'Bybit', 'description': 'Bybit'}",BYBIT,"['crypto', 'perpetual']",BYBIT,,,
8057,SATSUSDT,SATS / Tether USD,spot,Poloniex,USDT,crypto/XTVCUSDT,crypto/XTVCSATSU,poloniex,"{'id': 'POLONIEX', 'name': 'Poloniex', 'description': 'Poloniex'}",POLONIEX,['crypto'],POLONIEX,,,
8058,STGUSDT,Stargate Finance / Tether,spot,KuCoin,USDT,crypto/XTVCUSDT,crypto/XTVCSTG,kucoin,"{'id': 'KUCOIN', 'name': 'KuCoin', 'description': 'KuCoin'}",KUCOIN,['crypto'],KUCOIN,,,
8059,STRKUSD,STRK / Dollar,spot,Bitfinex,USD,country/US,crypto/XTVCSTRKS,bitfinex,"{'id': 'BITFINEX', 'name': 'Bitfinex', 'description': 'Bitfinex'}",BITFINEX,['crypto'],BITFINEX,,,
8060,TRXUSDT.P,TRX Linear Perpetual Futures Contract,swap,PHEMEX,USDT,crypto/XTVCUSDT,crypto/XTVCTRX,phemex,"{'id': 'PHEMEX', 'name': 'Phemex', 'description': 'Phemex'}",PHEMEX,"['crypto', 'perpetual']",,,,
8061,WIFIUSDT,WIFI / Tether USD,spot,HTX,USDT,crypto/XTVCUSDT,crypto/XTVCWIFI,htx,"{'id': 'HTX', 'name': 'HTX', 'description': 'HTX'}",HTX,['crypto'],,,,
8062,XEMUSD,NEM / US Dollar,spot,Poloniex,USD,country/US,crypto/XTVCXEM,poloniex,"{'id': 'POLONIEX', 'name': 'Poloniex', 'description': 'Poloniex'}",POLONIEX,"['crypto', 'tv-calculated-pair', 'synthetic']",POLONIEX,,,
8063,XRPUSD.P,Ripple / US Dollar Perpetual Quanto Swap Contract,swap,BitMEX,USD,country/US,crypto/XTVCXRP,bitmex,"{'id': 'BITMEX', 'name': 'BitMEX', 'description': 'BitMEX'}",BITMEX,"['perpetual', 'crypto']",BITMEX,,,
8064,XRPUSDT.P,Ripple / Tether Perpetual Linear Swap Contract,swap,BitMEX,USDT,crypto/XTVCUSDT,crypto/XTVCXRP,bitmex,"{'id': 'BITMEX', 'name': 'BitMEX', 'description': 'BitMEX'}",BITMEX,"['perpetual', 'crypto']",BITMEX,,,
8065,ZPAYWEGLD,ZoidPay / EGLD,spot,xExchange,WEGLD,crypto/XTVCWEGLD,crypto/XTVCZPAY,xexchange,"{'id': 'XEXCHANGE', 'name': 'xExchange', 'description': 'xExchange'}",XEXCHANGE,['crypto'],XEXCHANGE,,,
8066,BLURUSDT,BLUR / TETHER,spot,CoinEx,USDT,crypto/XTVCUSDT,crypto/XTVCBLUR,coinex,"{'id': 'COINEX', 'name': 'coinEx', 'description': 'coinEx'}",COINEX,['crypto'],COINEX,,,
8067,BTCUSDT,BTCUSDT Futures Contract,futures,HTX,USDT,crypto/XTVCUSDT,crypto/XTVCBTC,htx,"{'id': 'HTX', 'name': 'HTX', 'description': 'HTX'}",HTX,,,,,"[{'symbol': 'BTCUSDT01X2024', 'typespecs': ['crypto'], 'description': 'Nov 2024'}, {'symbol': 'BTCUSDT08X2024', 'typespecs': ['crypto'], 'description': 'Nov 2024'}]"
8068,CROWNUSDT,CROWN / USDT,spot,MEXC,USDT,crypto/XTVCUSDT,crypto/XTVCCROWN,mexc,"{'id': 'MEXC', 'name': 'MEXC', 'description': 'MEXC'}",MEXC,['crypto'],,,,
8069,DAIUSDT,DAI / USDT,spot,MEXC,USDT,crypto/XTVCUSDT,crypto/XTVCDAI,mexc,"{'id': 'MEXC', 'name': 'MEXC', 'description': 'MEXC'}",MEXC,"['crypto', 'defi']",,,,
8070,ENAUSD,ENA / Dollar,spot,Bitfinex,USD,country/US,crypto/XTVCENA,bitfinex,"{'id': 'BITFINEX', 'name': 'Bitfinex', 'description': 'Bitfinex'}",BITFINEX,"['crypto', 'defi']",BITFINEX,,,
8071,ETHUSDT.3S,ETH3SUSDT SPOT,spot,Bybit,USDT,crypto/XTVCUSDT,crypto/XTVCETH,bybit,"{'id': 'BYBIT', 'name': 'Bybit', 'description': 'Bybit'}",BYBIT,"['crypto', 'leveraged']",BYBIT,,,
8072,FTNUSDT.P,FTN / Tether PERPETUAL FUTURES,swap,MEXC,USDT,crypto/XTVCUSDT,crypto/XTVCFTN,mexc,"{'id': 'MEXC', 'name': 'MEXC', 'description': 'MEXC'}",MEXC,"['crypto', 'perpetual']",,,,
8073,HIPPOUSDT,HIPPO / Tether USD,spot,HTX,USDT,,,htx,"{'id': 'HTX', 'name': 'HTX', 'description': 'HTX'}",HTX,['crypto'],,,,
8074,HOOKUSDT.P,HOOKUSDTPERP PERPETUAL MIX CONTRACT,swap,Bitget,USDT,crypto/XTVCUSDT,crypto/XTVCHOOK,bitget,"{'id': 'BITGET', 'name': 'Bitget', 'description': 'Bitget'}",BITGET,"['crypto', 'perpetual']",BITGET,,,
8075,JUPUSDT,Jupiter/Tether,spot,Gate.io,USDT,crypto/XTVCUSDT,crypto/XTVCJUPI,gateio,"{'id': 'GATEIO', 'name': 'Gate.io', 'description': 'Gate.io'}",GATEIO,['crypto'],GATEIO,,,
8076,KCSUSD,KuCoin Token,spot,CRYPTO,USD,country/US,crypto/XTVCKCS,tvc,"{'id': 'CRYPTO', 'name': 'Crypto assets', 'description': 'Crypto assets'}",CRYPTO,"['crypto', 'cryptoasset', 'synthetic']",,,,
8077,LSDUSDT,Liquidswap / Tether,spot,KuCoin,USDT,,,kucoin,"{'id': 'KUCOIN', 'name': 'KuCoin', 'description': 'KuCoin'}",KUCOIN,['crypto'],KUCOIN,,,
8078,MAXUSDT.P,MAX/USDT Perpetual Contract,swap,BingX,USDT,,,bingx,"{'id': 'BINGX', 'name': 'BingX', 'description': 'BingX'}",BINGX,"['crypto', 'perpetual']",BINGX,,,
8079,MFERWETH_7EC18A.USD,MFERCOIN / WRAPPED ETHER on BASE (7EC18A...5C4185) in USD,spot,Uniswap v3 Base,USD,country/US,crypto/XTVCMFER,uniswap3,"{'id': 'UNISWAP3BASE', 'name': 'Uniswap v3 on Base', 'description': 'Uniswap v3 on Base'}",UNISWAP3BASE,['crypto'],UNISWAP3BASE,,,
8080,MINAUSDT,Mina / Tether,spot,Coinbase,USDT,crypto/XTVCUSDT,crypto/XTVCMINA,coinbase,"{'id': 'COINBASE', 'name': 'Coinbase', 'description': 'Coinbase'}",COINBASE,['crypto'],COINBASE,,,
8081,MPLUSD,MPL / U. S. Dollar,spot,Kraken,USD,country/US,crypto/XTVCMPL,kraken,"{'id': 'KRAKEN', 'name': 'Kraken', 'description': 'Kraken'}",KRAKEN,"['crypto', 'defi']",KRAKEN,,,
8082,MSNUSDT,meson.network/Tether,spot,Gate.io,USDT,,,gateio,"{'id': 'GATEIO', 'name': 'Gate.io', 'description': 'Gate.io'}",GATEIO,['crypto'],GATEIO,,,
8083,OPENUSDT,Open Custody Protocol / Tether,spot,KuCoin,USDT,crypto/XTVCUSDT,crypto/XTVCOPENC,kucoin,"{'id': 'KUCOIN', 'name': 'KuCoin', 'description': 'KuCoin'}",KUCOIN,['crypto'],KUCOIN,,,
8084,PERPBTC,PERP / Bitcoin,spot,Binance,BTC,crypto/XTVCBTC,crypto/XTVCPERP,binance,"{'id': 'BINANCE', 'name': 'Binance', 'description': 'Binance'}",BINANCE,"['crypto', 'defi']",BINANCE,,,
8085,POLYXBTC,POLYX / Bitcoin,spot,Binance,BTC,crypto/XTVCBTC,crypto/XTVCPOLYX,binance,"{'id': 'BINANCE', 'name': 'Binance', 'description': 'Binance'}",BINANCE,['crypto'],BINANCE,,,
8086,SANDUSDT,THE SANDBOX / TETHER,spot,CoinEx,USDT,crypto/XTVCUSDT,crypto/XTVCSAND,coinex,"{'id': 'COINEX', 'name': 'coinEx', 'description': 'coinEx'}",COINEX,['crypto'],COINEX,,,
8087,SHIB.D,"Market Cap SHIB Dominance, %",index,CRYPTOCAP,,,,tvc,"{'id': 'CRYPTOCAP', 'name': 'Crypto Market Capitalization', 'description': 'Crypto Market Capitalization'}",CRYPTOCAP,"['crypto', 'synthetic']",,crypto/XTVCSHIB,,
8088,SHIBUSD,SHIB / Dollar,spot,Bitfinex,USD,country/US,crypto/XTVCSHIB,bitfinex,"{'id': 'BITFINEX', 'name': 'Bitfinex', 'description': 'Bitfinex'}",BITFINEX,['crypto'],BITFINEX,,,
8089,SOLUSDC,SOLANA/USDC,spot,BitMart,USDC,crypto/XTVCUSDC,crypto/XTVCSOL,bitmart,"{'id': 'BITMART', 'name': 'BitMart', 'description': 'BitMart'}",BITMART,['crypto'],BITMART,,,
8090,SWAGWETH_0F388E,SWAG / WRAPPED ETHER on Ethereum (0F388E...9F24D5),spot,Uniswap v2 Ethereum,WETH,,,uniswap,"{'id': 'UNISWAP', 'name': 'Uniswap', 'description': 'Uniswap'}",UNISWAP,['crypto'],UNISWAP,,,
8091,TAPPROTOCOLUSDT,Tap Protocol/Tether,spot,Gate.io,USDT,,,gateio,"{'id': 'GATEIO', 'name': 'Gate.io', 'description': 'Gate.io'}",GATEIO,['crypto'],GATEIO,,,
8092,UNIEUR,Uniswap / Euro,spot,Kraken,EUR,country/EU,crypto/XTVCUNI,kraken,"{'id': 'KRAKEN', 'name': 'Kraken', 'description': 'Kraken'}",KRAKEN,"['crypto', 'defi']",KRAKEN,,,
8093,XECUSD,eCash,spot,CRYPTO,USD,country/US,crypto/XTVCXEC,tvc,"{'id': 'CRYPTO', 'name': 'Crypto assets', 'description': 'Crypto assets'}",CRYPTO,"['crypto', 'cryptoasset', 'synthetic']",,,,
8094,XMRBTC,Monero / Bitcoin,spot,Poloniex,BTC,crypto/XTVCBTC,crypto/XTVCXMR,poloniex,"{'id': 'POLONIEX', 'name': 'Poloniex', 'description': 'Poloniex'}",POLONIEX,['crypto'],POLONIEX,,,
8095,AKITAUSDT,Akita / USDT,spot,MEXC,USDT,crypto/XTVCUSDT,crypto/XTVCAKITA,mexc,"{'id': 'MEXC', 'name': 'MEXC', 'description': 'MEXC'}",MEXC,['crypto'],,,,
8096,BOND_BULLSCOUNT,BarnBridge: The number of addresses that bought more than 1% of total amount volume traded,fundamental,INTOTHEBLOCK,,,,intotheblock,"{'id': 'INTOTHEBLOCK', 'name': 'IntoTheBlock', 'description': 'IntoTheBlock'}",INTOTHEBLOCK,['crypto'],,,['eod'],
8097,BOND_HODLERS,BarnBridge: The number of Hodlers' addresses,fundamental,INTOTHEBLOCK,,,,intotheblock,"{'id': 'INTOTHEBLOCK', 'name': 'IntoTheBlock', 'description': 'IntoTheBlock'}",INTOTHEBLOCK,['crypto'],,,['eod'],
8098,BOND_NEWADDRESSES,BarnBridge: Newly created addresses that receive their first deposit in this particular crypto-asset,fundamental,INTOTHEBLOCK,,,,intotheblock,"{'id': 'INTOTHEBLOCK', 'name': 'IntoTheBlock', 'description': 'IntoTheBlock'}",INTOTHEBLOCK,['crypto'],,,['eod'],
8099,BOND_TFS,"BOND: The total amount of transfers. One transaction can trigger one or more transfers. Only successful, non-zero transfers are counted",fundamental,GLASSNODE,,,,glassnode,"{'id': 'GLASSNODE', 'name': 'Glassnode', 'description': 'Glassnode'}",GLASSNODE,['crypto'],,,['eod'],
8100,BOND_HODLERS,BarnBridge: The number of Hodlers' addresses,fundamental,INTOTHEBLOCK,,,,intotheblock,"{'id': 'INTOTHEBLOCK', 'name': 'IntoTheBlock', 'description': 'IntoTheBlock'}",INTOTHEBLOCK,['crypto'],,,['eod'],
8101,BOND_NEWADDRESSES,BarnBridge: Newly created addresses that receive their first deposit in this particular crypto-asset,fundamental,INTOTHEBLOCK,,,,intotheblock,"{'id': 'INTOTHEBLOCK', 'name': 'IntoTheBlock', 'description': 'IntoTheBlock'}",INTOTHEBLOCK,['crypto'],,,['eod'],
8102,BOND_TFS,"BOND: The total amount of transfers. One transaction can trigger one or more transfers. Only successful, non-zero transfers are counted",fundamental,GLASSNODE,,,,glassnode,"{'id': 'GLASSNODE', 'name': 'Glassnode', 'description': 'Glassnode'}",GLASSNODE,['crypto'],,,['eod'],
8103,BOND_TFSPS,"BOND: The total amount of transfers per second. One transaction can trigger one or more transfers. Only successful, non-zero transfers are counted",fundamental,GLASSNODE,,,,glassnode,"{'id': 'GLASSNODE', 'name': 'Glassnode', 'description': 'Glassnode'}",GLASSNODE,['crypto'],,,['eod'],
